EXPEDITION,EXP_NUM,SITE,HOLE,GEOB_NR,SHIPSITE,AREA,GEAR,LATITUDE_DEC,LONGITUDE_DEC,DATE,TIME,WATER_DEPTH,RECOVERY,REMARKS
SO278,243,24308,13,GeoB24308-13,SO278_8-13,Bergamo MV,HF,33.73483333,24.73975,10/27/2020,02:24:00,2038,,HF-21-13; max. 56 kN
SO278,243,24309,1,GeoB24309-1,SO278_9-1,Monza MV,AUV,33.73238333,24.759,11/27/2020,05:40:00,2000,,AUV-92; Failure: no data; End = off seafloor
SO278,243,24310,1,GeoB24310-1,SO278_10-1,Napoli MV,GC,33.72335,24.6866,10/27/2020,17:28:00,1933,281,GC-03
SO278,243,24311,1,GeoB24311-1,SO278_11-1,Bergamo MV,GC,33.7388,24.75096667,10/27/2020,19:56:00,1930,356,GC-04
SO278,243,24311,2,GeoB24311-2,SO278_11-2,Bergamo MV,MIC,33.7388,24.75083333,10/27/2020,22:08:00,1930,22,MIC-04; 3 of 4 liner with sediment
SO278,243,24312,1,GeoB24312-1,SO278_12-1,Fault zone,GC,34.09461667,24.97325,10/28/2020,11:26:00,3346,20,GC-05; 20 cm recovery of carbonate crusts
SO278,243,24312,2,GeoB24312-2,SO278_12-2,Fault zone,GC,34.09456667,24.97318333,10/28/2020,13:47:00,3320,61,GC-06
SO278,243,24312,3,GeoB24312-3,SO278_12-3,Fault zone,MUC,34.09448333,24.97333333,10/28/2020,16:34:00,3354,145,MUC-01; 8 of 8 filled with about 30 cm sediment; only 5 used for different purposes
SO278,243,24313,1,GeoB24313-1,SO278_13-1,Fault zone,HF,34.13191667,24.92698333,10/28/2020,19:34:00,3062,,HF-22-1; max 63 kN
SO278,243,24313,2,GeoB24313-2,SO278_13-2,Fault zone,HF,34.11471667,24.92701667,10/28/2020,21:22:00,3059,,HF-22-2
SO278,243,24313,3,GeoB24313-3,SO278_13-3,Fault zone,HF,34.09183333,24.92696667,10/28/2020,23:34:00,3527,,HF-22-3; max 68 kN
SO278,243,24313,4,GeoB24313-4,SO278_13-4,Fault zone,HF,34.08468333,24.92708333,10/29/2020,00:37:00,3522,,HF-22-4; max 68 kN
SO278,243,24313,5,GeoB24313-5,SO278_13-5,Fault zone,HF,34.06506667,24.92698333,10/29/2020,02:33:00,3105,,HF-22-5; max 70 kN
SO278,243,24313,6,GeoB24313-6,SO278_13-6,Fault zone,HF,34.04888333,24.92708333,10/29/2020,04:14:00,3194,,HF-22-6; max 67 kN
SO278,243,24314,1,GeoB24314-1,SO278_14-1,Fault zone,CTD+RO,34.08733333,24.92695,10/29/2020,00:00:00,3526,,CTD-02
SO278,243,24315,1,GeoB24315-1,SO278_15-1,Fault ridge,GC,34.12165,24.98848333,10/29/2020,11:13:00,2501,393,GC-07
SO278,243,24315,2,GeoB24315-2,SO278_15-2,Fault ridge,MUC,34.12181667,24.98846667,10/29/2020,13:14:00,2501,185,"MUC-02; 6 of 6 liners filled, 5 used for different purposes"
SO278,243,24316,1,GeoB24316-1,SO278_16-1,Fault zone,GC,34.0649,24.92705,10/29/2020,16:00:00,3105,480,GC-08
SO278,243,24317,1,GeoB24317-1,SO278_17-1,Inner ridge transect,AUV,34.03653333,24.93748333,10/30/2020,15:49:00,0,,AUV-93; End = off seafloor
SO278,243,24318,1,GeoB24318-1,SO278_18-1,Fault zone,GC,34.09188333,24.92718333,10/31/2020,07:36:00,3530,482,GC-09
SO278,243,24318,2,GeoB24318-2,SO278_18-2,Fault zone,MUC,34.09186667,24.92706667,10/31/2020,10:23:00,3552,159,"MUC-03; 6 of 6 filled with sediment, only 4 used, 1 has no overstanding water column (not used)"
SO278,243,24319,1,GeoB24319-1,SO278_19-1,Fault zone,GC,34.0894,24.9723,10/31/2020,13:21:00,3532,,"GC-10; Failure: Banana, no sediment"
SO278,243,24320,1,GeoB24320-1,SO278_20-1,Fault zone,GC,34.08473333,24.92715,10/31/2020,16:24:00,3521,519,GC-11
SO278,243,24321,1,GeoB24321-1,SO278_21-1,Inner ridge transect,HF,34.0361,24.92536667,10/31/2020,19:13:00,3045,,HF-23-1; max 74 kN
SO278,243,24321,2,GeoB24321-2,SO278_21-2,Inner ridge transect,HF,34.02966667,24.92548333,10/31/2020,20:18:00,3085,,HF-23-2; max 72 kN
SO278,243,24321,3,GeoB24321-3,SO278_21-3,Inner ridge transect,HF,34.02593333,24.92551667,10/31/2020,21:04:00,3080,,HF-23-3; max 71 kN
SO278,243,24321,4,GeoB24321-4,SO278_21-4,Inner ridge transect,HF,34.02218333,24.92543333,10/31/2020,21:51:00,3103,,HF-23-4; max 61 kN
SO278,243,24321,5,GeoB24321-5,SO278_21-5,Inner ridge transect,HF,34.0201,24.92543333,10/31/2020,22:30:00,3109,,HF-23-5; max 80 kN
SO278,243,24321,6,GeoB24321-6,SO278_21-6,Inner ridge transect,HF,34.01261667,24.92563333,10/31/2020,23:39:00,3004,,HF-23-6; max 64 kN
SO278,243,24321,7,GeoB24321-7,SO278_21-7,Inner ridge transect,HF,34.0041,24.9253,11/01/2020,01:01:00,0,,HF-23-7; no penetration
SO278,243,24321,8,GeoB24321-8,SO278_21-8,Inner ridge transect,HF,33.99778333,24.9251,11/01/2020,01:54:00,2832,,HF-23-8; max 61 kN
SO278,243,24322,1,GeoB24322-1,SO278_22-1,Fault zone,AUV,34.09116667,24.85696667,11/01/2020,06:00:00,3500,,AUV-94; End = off seafloor
SO278,243,24323,1,GeoB24323-1,SO278_23-1,Bergamo plateau,GC,33.73841667,24.74798333,11/02/2020,08:47:00,1934,318,GC-12
SO278,243,24323,2,GeoB24323-2,SO278_23-2,Bergamo plateau,MUC,33.73841667,24.74793333,11/02/2020,10:31:00,1936,128,"MUC-04; 6 of 6 filled with sediment, only 4 used for different purposes"
SO278,243,24324,1,GeoB24324-1,SO278_24-1,West of Bergamo,MUC,33.73873333,24.73781667,11/02/2020,12:28:00,2041,221,MUC-05; 6 of 6 filled with sediment (only 4 used for different purposes)
SO278,243,24324,2,GeoB24324-2,SO278_24-2,West of Bergamo,GC,33.73875,24.73786667,11/02/2020,14:04:00,2038,445,GC-13
SO278,243,24325,1,GeoB24325-1,SO278_25-1,Monza MV,AUV,33.73061667,24.76585,11/02/2020,16:55:00,2000,,AUV-95; End = off seafloor
SO278,243,24326,1,GeoB24326-1,SO278_26-1,Bergamo NE plateau,GC,33.74013333,24.75016667,11/03/2020,06:19:00,1937,238,GC-14
SO278,243,24326,2,GeoB24326-2,SO278_26-2,Bergamo NE plateau,MUC,33.74008333,24.75006667,11/03/2020,07:55:00,1936,133,"MUC-0; 6 of 6 liners filled with sediment, only 4 used for different purposes"
SO278,243,24327,1,GeoB24327-1,SO278_27-1,Moscow MV,MUC,33.67658333,24.52861667,11/03/2020,10:49:00,1824,134,"MUC-07; 6 of 6 liners filled with sediment, only 4 used for different purposes"
SO278,243,24327,2,GeoB24327-2,SO278_27-2,Moscow MV,GC,33.67655,24.52865,11/03/2020,12:10:00,1824,219,GC-15
SO278,243,24328,1,GeoB24328-1,SO278_28-1,Maidstone MV,GC,33.61858333,24.67745,11/03/2020,14:50:00,1934,185,GC-16
SO278,243,24328,2,GeoB24328-2,SO278_28-2,Maidstone MV,MUC,33.61866667,24.67758333,11/03/2020,16:43:00,1933,142,"MUC-08; 5 of 6 liners filled with sediment, only 4 used for different purposes"
SO278,243,24329,1,GeoB24329-1,SO278_29-1,Monza MV,HF,33.73628333,24.74063333,11/03/2020,19:34:00,2064,,HF-24-1; max 53 kN
SO278,243,24329,2,GeoB24329-2,SO278_29-2,Monza MV,HF,33.7357,24.73921667,11/03/2020,20:10:00,2059,,HF-24-2; max 54 kN
SO278,243,24329,3,GeoB24329-3,SO278_29-3,Monza MV,HF,33.73495,24.7317,11/03/2020,20:56:00,2017,,HF-24-3; max 48 kN
SO278,243,24329,4,GeoB24329-4,SO278_29-4,Monza MV,HF,33.73446667,24.72735,11/03/2020,21:42:00,1932,,HF-24-4
SO278,243,24329,5,GeoB24329-5,SO278_29-5,Monza MV,HF,33.73441667,24.72528333,11/03/2020,22:13:00,1922,,HF-24-5; max 53 kN
SO278,243,24329,6,GeoB24329-6,SO278_29-6,Monza MV,HF,33.73435,24.72463333,11/03/2020,22:36:00,1928,,HF-24-7; max 54 kN
SO278,243,24329,7,GeoB24329-7,SO278_29-7,Monza MV,HF,33.7343,24.72401667,11/03/2020,23:08:00,1932,,HF-24-7; max 46 kN
SO278,243,24329,8,GeoB24329-8,SO278_29-8,Monza MV,HF,33.73418333,24.723,11/03/2020,23:33:00,1946,,HF-24-8; max 56 kN
SO278,243,24329,9,GeoB24329-9,SO278_29-9,Monza MV,HF,33.73401667,24.72105,11/04/2020,00:06:00,1987,,HF-24-9; max 48 kN
SO278,243,24329,10,GeoB24329-10,SO278_29-10,Monza MV,HF,33.73366667,24.71746667,11/04/2020,00:52:00,2017,,HF-24-10; max 55 kN
SO278,243,24330,1,GeoB24330-1,SO278_30-1,Monza MV,OFOS,33.73508333,24.72273333,11/04/2020,04:09:00,1962,,OFOS-02; verified seep structures; End = off seafloor
SO278,243,24331,1,GeoB24331-1,SO278_31-1,Milano MV,CTD+RO,33.73425,24.7796,11/04/2020,13:51:00,1950,,CTD-03
SO278,243,24332,1,GeoB24332-1,SO278_32-1,Milano MV,AUV,33.73821667,24.7611,11/04/2020,16:27:00,1929,,AUV-96; End = off seafloor
SO278,243,24333,1,GeoB24333-1,SO278_33-1,Leipzig MV,GC,33.77936667,24.6668,11/05/2020,06:25:00,1933,26,GC-17
SO278,243,24333,2,GeoB24333-2,SO278_33-2,Leipzig MV,MUC,33.7795,24.6669,11/05/2020,08:06:00,1936,100,MUC-09; 6 of 6 filled with sediment (only 3 used)
SO278,243,24334,1,GeoB24334-1,SO278_34-1,Dublin MV,CTD+RO,33.51003333,25.48805,11/06/2020,17:15:00,2260,,CTD-04
SO278,243,24335,1,GeoB24335-1,SO278_35-1,Dublin MV,HF,33.51041667,25.5139,11/06/2020,20:00:00,2424,,HF-25-1; max 47 kN
SO278,243,24335,2,GeoB24335-2,SO278_35-2,Dublin MV,HF,33.51023333,25.50421667,11/06/2020,21:09:00,2357,,HF-25-2; max 54 kN
SO278,243,24335,3,GeoB24335-3,SO278_35-3,Dublin MV,HF,33.51018333,25.49716667,11/06/2020,22:02:00,2322,,HF-25-3; max 59 kN
SO278,243,24335,4,GeoB24335-4,SO278_35-4,Dublin MV,HF,33.50995,25.49063333,11/06/2020,22:54:00,2283,,HF-25-4; max 61 kN
SO278,243,24335,5,GeoB24335-5,SO278_35-5,Dublin MV,HF,33.50983333,25.48808333,11/06/2020,23:39:00,2266,,HF-25-5; max 46 kN
SO278,243,24335,6,GeoB24335-6,SO278_35-6,Dublin MV,HF,33.50966667,25.47701667,11/07/2020,01:04:00,2370,,HF-25-6; max 47 kN
SO278,243,24335,7,GeoB24335-7,SO278_35-7,Dublin MV,HF,33.50948333,25.46855,11/07/2020,02:05:00,2390,,HF-25-7; max 43/55 kN
SO278,243,24335,8,GeoB24335-8,SO278_35-8,Dublin MV,HF,33.50933333,25.4586,11/07/2020,03:08:00,2384,,HF-25-8; max 61 kN
SO278,243,24336,1,GeoB24336-1,SO278_36-1,Dublin MV,OFOS,33.51021667,25.5043,11/07/2020,06:03:00,2353,,OFOS-03; End = off seafloor
SO278,243,24337,1,GeoB24337-1,SO278_37-1,Dublin MV,GC,33.50883333,25.48915,11/07/2020,12:35:00,2269,183,GC-18
SO278,243,24337,2,GeoB24337-2,SO278_37-2,Dublin MV,MUC,33.5089,25.48905,11/07/2020,14:30:00,2265,91,MUC-10
SO278,243,24338,1,GeoB24338-1,SO278_38-1,Nice MV,AUV,34.05401667,24.3292,11/08/2020,15:56:00,1770,,AUV-97; End = off seafloor
SO278,243,24339,1,GeoB24339-1,SO278_39-1,Flare position,CTD+RO,34.16435,24.31386667,11/09/2020,07:59:00,1865,,CTD-05
SO278,243,24340,1,GeoB24340-1,SO278_40-1,Unnamed MV,GC,34.1446,24.33083333,11/09/2020,10:29:00,1813,124,GC-19
SO278,243,24340,2,GeoB24340-2,SO278_40-2,Unnamed MV,MUC,34.1445,24.33078333,11/09/2020,12:09:00,1812,128,MUC-11; 6 of 6 liners filled with sediment (only 4 liners used for different purposes)
SO278,243,24341,1,GeoB24341-1,SO278_41-1,Nice MV,MUC,34.067,24.30621667,11/09/2020,14:52:00,1721,133,MUC-12; 6 of 6 liners filled with sediment (only 4 liners used for differnet purposes)
SO278,243,24341,2,GeoB24341-2,SO278_41-2,Nice MV,GC,34.067,24.3062,11/09/2020,16:14:00,1737,282,GC-20
SO278,243,24342,1,GeoB24342-1,SO278_42-1,Nice MV,HF,34.03671667,24.32883333,11/09/2020,18:09:00,1862,,Hf-26-1; max 44 kN
SO278,243,24342,2,GeoB24342-2,SO278_42-2,Nice MV,HF,34.0394,24.32658333,11/09/2020,18:55:00,1890,,HF-26-2; max 48 KN
SO278,243,24342,3,GeoB24342-3,SO278_42-3,Nice MV,HF,34.04446667,24.3225,11/09/2020,19:47:00,1863,,HF-26-3; max 51 KN
SO278,243,24342,4,GeoB24342-4,SO278_42-4,Nice MV,HF,34.05176667,24.31706667,11/09/2020,20:46:00,1826,,HF-26-4; max 47 KN
SO278,243,24342,5,GeoB24342-5,SO278_42-5,Nice MV,HF,34.05825,24.31201667,11/09/2020,21:49:00,1778,,HF-26-5; max 55 KN
SO278,243,24342,6,GeoB24342-6,SO278_42-6,Nice MV,HF,34.06608333,24.30593333,11/09/2020,22:50:00,1724,,HF-26-6; max 50 KN
SO278,243,24342,7,GeoB24342-7,SO278_42-7,Nice MV,HF,34.06696667,24.30611667,11/09/2020,23:22:00,1719,,HF-26-7; max 50 KN
SO278,243,24342,8,GeoB24342-8,SO278_42-8,Nice MV,HF,34.06808333,24.30053333,11/10/2020,00:16:00,1778,,HF-26-7; max 51 KN
SO278,243,24342,9,GeoB24342-9,SO278_42-9,Nice MV,HF,34.06946667,24.29223333,11/10/2020,01:17:00,1813,,HF-26-9; max 56 KN; vessel coordinates
SO278,243,24342,10,GeoB24342-10,SO278_42-10,Nice MV,HF,34.07058333,24.28425,11/10/2020,02:21:00,1730,,HF-26-10; max 47 KN; vessel coordinates
SO278,243,24342,11,GeoB24342-11,SO278_42-11,Nice MV,HF,34.07281667,24.27325,11/10/2020,03:22:00,1828,,HF-26-11; max 55 KN; vessel coordinates
SO278,243,24343,1,GeoB24343-1,SO278_43-1,Monza MV,GC,33.7344,24.72453333,11/10/2020,09:19:00,1921,318,GC-21
SO278,243,24343,2,GeoB24343-2,SO278_43-2,Monza MV,MUC,33.73426667,24.72441667,11/10/2020,11:00:00,1926,138,MUC-13; 4 of 6 liners filled with sediment
SO278,243,24344,1,GeoB24344-1,SO278_44-1,Brine hole,MUC,33.73555,24.7393,11/10/2020,12:57:00,2077,262,MUC-14; 6 of 6 liners filled with sediment (only 5 used for different purposes)
SO278,243,24345,1,GeoB24345-1,SO278_45-1,Nadir brine lake,AUV,33.6472,24.6579,11/11/2020,15:54:00,1900,,AUV-98; End = off seafloor
SO278,243,24346,1,GeoB24346-1,SO278_46-1,Milano MV,MUC,33.73235,24.77755,11/11/2020,07:50:00,1947,119,MUC-15; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24346,2,GeoB24346-2,SO278_46-2,Milano MV,GC,33.7324,24.77751667,11/11/2020,09:22:00,1956,274,GC-22
SO278,243,24347,1,GeoB24347-1,SO278_47-1,Milano MV,OFOS,33.72788333,24.7793,11/11/2020,11:28:00,1974,,OFOS-04; video signal lost at the end; End = off seafloor
SO278,243,24348,1,GeoB24348-1,SO278_48-1,Subrosional pit,CTD+RO,33.63911667,24.64801667,11/11/2020,17:52:00,2066,,CTD-06
SO278,243,24348,2,GeoB24348-2,SO278_48-2,Subrosional pit,GC,33.639,24.64808333,11/11/2020,20:02:00,2081,537,GC-23; + MTLs
SO278,243,24349,1,GeoB24349-1,SO278_49-1,Flare position,AUV,34.1717,24.3278,11/12/2020,06:31:00,1880,,AUV-99; End = off seafloor
SO278,243,24350,1,GeoB24350-1,SO278_50-1,Nice MV,HF,34.05233333,,11/12/2020,18:37:00,1835,,HF-27-1; max 57 kN
SO278,243,24350,2,GeoB24350-2,SO278_50-2,Nice MV,HF,34.0518,24.32103333,11/12/2020,19:23:00,1852,,HF-27-2
SO278,243,24350,3,GeoB24350-3,SO278_50-3,Nice MV,HF,34.0513,24.31408333,11/12/2020,20:10:00,1798,,HF-27-3
SO278,243,24350,4,GeoB24350-4,SO278_50-4,Nice MV,HF,34.0513,24.31046667,11/12/2020,20:47:00,1779,,HF-27-4; max 53 kN
SO278,243,24350,5,GeoB24350-5,SO278_50-5,Nice MV,HF,34.051,24.30683333,11/12/2020,21:28:00,1782,,HF-27-5; max 50 kN
SO278,243,24350,6,GeoB24350-6,SO278_50-6,Nice MV,HF,34.05065,24.30278333,11/12/2020,22:06:00,1812,,HF-27-6; max 54 kN
SO278,243,24350,7,GeoB24350-7,SO278_50-7,Nice MV,HF,34.05051667,24.29961667,11/12/2020,22:46:00,1862,,HF-27-7
SO278,243,24350,8,GeoB24350-8,SO278_50-8,Nice MV,HF,34.05025,24.29471667,11/12/2020,23:44:00,1861,,HF-27-8; max 57 kN
SO278,243,24350,9,GeoB24350-9,SO278_50-9,Nice MV,HF,34.04975,24.28895,11/13/2020,00:38:00,1870,,HF-27-9; max 48 kN
SO278,243,24350,10,GeoB24350-10,SO278_50-10,Nice MV,HF,34.04945,24.2857,11/13/2020,01:20:00,1835,,"HF-27-4; first attempt failed, then max 56 kN"
SO278,243,24350,11,GeoB24350-11,SO278_50-11,Nice MV,HF,34.049,24.27971667,11/13/2020,02:12:00,1863,,HF-27-10; max 48 kN
SO278,243,24350,12,GeoB24350-12,SO278_50-12,Nice MV,HF,34.0487,24.27518333,11/13/2020,02:51:00,1850,,HF-27-12; max 57 kN
SO278,243,24351,1,GeoB24351-1,SO278_51-1,Gelendzhik MV,GC,33.90291667,33.26925,11/13/2020,05:37:00,1709,284,GC-24; vessel coordinates
SO278,243,24351,2,GeoB24351-2,SO278_51-2,Gelendzhik MV,MUC,33.90291667,33.26925,11/13/2020,07:13:00,1696,205,MUC-16; 6 of 6 liners filled with sediment (only 4 used for different purposes); vessel coordinates
SO278,243,24352,1,GeoB24352-1,SO278_52-1,Heraklion MV,GC,33.93658333,24.1153,11/13/2020,09:25:00,1714,272,GC-25
SO278,243,24353,1,GeoB24353-1,SO278_53-1,Flare position,OFOS,34.16461667,24.31375,11/13/2020,12:39:00,1845,,OFOS-05; End = off seafloor
SO278,243,24354,1,GeoB24354-1,SO278_54-1,Nice MV,AUV,34.0265,24.2964,11/13/2020,20:15:00,1900,,AUV-100; End = off seafloor
SO278,243,24355,1,GeoB24355-1,SO278_55-1,Nice MV,GC,34.05061667,24.30291667,11/14/2020,10:34:00,1819,78,GC-26; banana: 0.78 m recovery
SO278,243,24355,2,GeoB24355-2,SO278_55-2,Nice MV,MUC,34.0507,24.30308333,11/14/2020,12:07:00,1811,108,MUC-17; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24356,1,GeoB24356-1,SO278_56-1,Unnamed MV,MUC,34.141,24.324,11/14/2020,14:24:00,1803,,MUC-18; failure: all liners empty
SO278,243,24356,2,GeoB24356-2,SO278_56-2,Unnamed MV,GC,34.141,24.32408333,11/14/2020,15:52:00,1812,268,GC-27
SO278,243,24357,1,GeoB24357-1,SO278_57-1,Heraklion MV,MUC,33.93663333,,11/14/2020,19:10:00,1722,124,MUC-19; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24358,1,GeoB24358-1,SO278_58-1,Helios MV,AUV,35.93575,20.76968333,11/15/2020,17:30:00,2900,,AUV-101; end = off seafloor
SO278,243,24359,1,GeoB24359-1,SO278_59-1,Helios MV,MUC,35.9698,20.78551667,11/16/2020,08:20:00,2754,133.5,MUC-20; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24359,2,GeoB24359-2,SO278_59-2,Helios MV,GC,35.96971667,20.78558333,11/16/2020,10:20:00,2753,251,GC-28
SO278,243,24360,1,GeoB24360-1,SO278_60-1,Unnamed MV 2,GC,35.94388333,20.77368333,11/16/2020,12:52:00,2762,25,GC-29
SO278,243,24360,2,GeoB24360-2,SO278_60-2,Unnamed MV 2,MUC,35.94385,20.77363333,11/16/2020,15:09:00,2762,113,MUC-21; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24361,1,GeoB24361-1,SO278_61-1,Helios MV,GC,35.9685,20.78635,11/16/2020,17:30:00,2751,247,GC-30
SO278,243,24362,1,GeoB24362-1,SO278_62-1,Helios MV,HF,35.9436,20.77323333,11/16/2020,19:55:00,2752,,HF-28-1
SO278,243,24362,2,GeoB24362-2,SO278_62-2,Helios MV,HF,35.94868333,20.7808,11/16/2020,21:10:00,2857,,HF-28-2; max 61 kN
SO278,243,24362,3,GeoB24362-3,SO278_62-3,Helios MV,HF,35.95471667,20.7875,11/16/2020,22:15:00,2896,,HF-28-3; max 64 kN
SO278,243,24362,4,GeoB24362-4,SO278_62-4,Helios MV,HF,35.96101667,20.78681667,11/16/2020,23:21:00,2857,,HF-28-4; max 64 kN
SO278,243,24362,5,GeoB24362-5,SO278_62-5,Helios MV,HF,35.96856667,20.78633333,11/17/2020,00:18:00,2759,,HF-28-5; max 57 kN
SO278,243,24362,6,GeoB24362-6,SO278_62-6,Helios MV,HF,35.96943333,20.78586667,11/17/2020,00:48:00,2753,,HF-28-6; max 62 kN
SO278,243,24362,7,GeoB24362-7,SO278_62-7,Helios MV,HF,35.97055,20.78578333,11/17/2020,01:10:00,2754,,HF-28-7; max 63 kN
SO278,243,24362,8,GeoB24362-8,SO278_62-8,Helios MV,HF,35.97711667,20.78488333,11/17/2020,03:07:00,2897,,HF-28-8; max 63 kN
SO278,243,24362,9,GeoB24362-9,SO278_62-9,Helios MV,HF,35.98325,20.78395,11/17/2020,03:07:00,2924,,HF-28-9; max 60 kN
SO278,243,24362,10,GeoB24362-10,SO278_62-10,Helios MV,HF,35.991,20.783,11/17/2020,04:07:00,2950,,HF-28-10; max 62 kN
SO278,243,24363,1,GeoB24363-1,SO278_63-1,Helios MV,MUC,35.96853333,20.78618333,11/17/2020,06:58:00,2753,137,MUC-22; 6 of 6 liners filled with sediment (only 4 liners used for different purposes)
SO278,243,24364,1,GeoB24364-1,SO278_64-1,SE flank of Helios MV,GC,35.96331667,20.79301667,11/17/2020,09:14:00,2867,198,GC-31
SO278,243,24365,1,GeoB24365-1,SO278_65-1,Sartori MV,MUC,38.20533333,17.61846667,11/18/2020,07:30:00,1856,154.5,MUC-23; 6 of 6 liners filled with sediment (only 4 liners used for different purposes)
SO278,243,24366,1,GeoB24366-1,SO278_66-1,South of Sartori MV,GC,38.1818,17.61481667,11/18/2020,09:20:00,1967,574,GC-32
SO278,243,24366,2,GeoB24366-2,SO278_66-2,South of Sartori MV,MUC,38.1818,17.61483333,11/18/2020,11:05:00,1950,73,MUC-24; 6 of 6 liners filled with sediment (only 3 liners used for different purposes)
SO278,243,24367,1,GeoB24367-1,SO278_67-1,Mud flow Sartori MV,MUC,38.21001667,17.613,11/18/2020,13:05:00,1894,106,MUC-25; 6 of 6 liners filled with sediment (only 3 liners used for different purposes)
SO278,243,24368,1,GeoB24368-1,SO278_68-1,Mud flow rim Sartori MV,MUC,38.20593333,17.61251667,11/18/2020,14:46:00,1865,65,MUC-26; 6 of 6 liners filled with sediment (only 3 liners used for diferent purposes)
SO278,243,24369,1,GeoB24369-1,SO278_69-1,Outflow west Sartori MV,MUC,38.20626667,17.61075,11/18/2020,16:30:00,1888,,MUC-27;Failure: all liners empty
SO278,243,24370,1,GeoB24370-1,SO278_70-1,Mud flow rim Sartori MV,GC,38.20603333,17.61248333,11/18/2020,17:58:00,1887,324,GC-33
SO278,243,24371,1,GeoB24371-1,SO278_71-1,Sartori MV,HF,38.21023333,17.62516667,11/18/2020,19:50:00,1882,,HF-29-1; max 55 kN
SO278,243,24371,2,GeoB24371-2,SO278_71-2,Sartori MV,HF,38.20935,17.62411667,11/18/2020,20:07:00,1887,,HF-29-2; max 51 kN
SO278,243,24371,3,GeoB24371-3,SO278_71-3,Sartori MV,HF,38.20845,17.62318333,11/18/2020,20:29:00,1892,,HF-29-3; max 52 kN
SO278,243,24371,4,GeoB24371-4,SO278_71-4,Sartori MV,HF,38.20645,17.62063333,11/18/2020,21:08:00,1865,,HF-29-4; max 50 kN
SO278,243,24371,5,GeoB24371-5,SO278_71-5,Sartori MV,HF,38.20548333,17.61878333,11/18/2020,21:48:00,1857,,HF-29-5; max 48 kN
SO278,243,24371,6,GeoB24371-6,SO278_71-6,Sartori MV,HF,38.20586667,17.6142,11/18/2020,22:38:00,1862,,HF-29-6; max 55 kN
SO278,243,24371,7,GeoB24371-7,SO278_71-7,Sartori MV,HF,38.20596667,17.6127,11/18/2020,23:29:00,1866,,HF-29-7; max 59 kN
SO278,243,24371,8,GeoB24371-8,SO278_71-8,Sartori MV,HF,38.20623333,17.61083333,11/19/2020,00:04:00,1885,,HF-29-8; max 53 kN
SO278,243,24371,9,GeoB24371-9,SO278_71-9,Sartori MV,HF,38.2065,17.60411667,11/19/2020,00:59:00,1928,,HF-29-9; max 57 kN
SO278,243,24371,10,GeoB24371-10,SO278_71-10,Sartori MV,HF,38.20223333,17.59941667,11/19/2020,01:53:00,1952,,HF-29-10; max 55 kN
SO278,243,24371,11,GeoB24371-11,SO278_71-11,Sartori MV,HF,38.19516667,17.59951667,11/19/2020,02:53:00,1964,,HF-29-11; max 53 kN
SO278,243,24371,12,GeoB24371-12,SO278_71-12,Sartori MV,HF,38.18993333,17.6001,11/19/2020,03:42:00,1955,,HF-29-12; max 54 kN
SO278,243,24372,1,GeoB24372-1,SO278_72-1,Mud flow Sartori MV,GC,38.20628333,17.61071667,11/19/2020,05:49:00,1888,,GC-34; Failure: empty liner
SO278,243,24373,1,GeoB24373-1,SO278_73-1,SW of Sartori MV,GC,38.18955,17.5944,11/19/2020,07:52:00,1981,564,GC-35
SO278,243,24373,2,GeoB24373-2,SO278_73-2,SW of Sartori MV,MUC,38.18956667,17.59441667,11/19/2020,09:39:00,1980,75,MUC-28; 6 of 6 liners filled with sediment (only 3 liners used for different purposes)
SO278,243,24374,1,GeoB24374-1,SO278_74-1,SW of Sartori MV,GC,38.19363333,17.60333333,11/19/2020,11:23:00,1977,443,GC-36
SO278,243,24374,2,GeoB24374-2,SO278_74-2,SW of Sartori MV,MUC,38.19375,17.58676667,11/19/2020,13:29:00,1976,89.5,MUC-29; 6 of 6 liners filled with sediment (only 3 used for different purposes)
SO278,243,24375,1,GeoB24375-1,SO278_75-1,SW of Sartori MV,GC,38.20565,17.592,11/19/2020,15:06:00,1976,464,GC-37
SO278,243,24376,1,GeoB24376-1,SO278_76-1,2nd chimney of Sartori MV,MUC,38.20643333,17.61665,11/19/2020,17:07:00,1858,151,MUC-30; 6 of 6 liners filled with sediment (only 4 used for different purposes)
SO278,243,24376,2,GeoB24376-2,SO278_76-2,2nd chimney of Sartori MV,GC,38.20646667,17.61668333,11/19/2020,18:33:00,1858,254,GC-38
MSM98,244,24404,1,GeoB24404-1,04-Jan,B11-2,CTD+RO,55.39813333,4.485416667,09/01/2021,16:05:00,44,,
MSM98,244,24404,2,GeoB24404-2,04-Feb,B11-2,CTD+RO,55.39801667,4.485666667,09/01/2021,17:01:00,44,,
MSM98,244,24404,3,GeoB24404-3,04-Mar,B11-2,CTD+RO,55.39833333,4.485666667,09/01/2021,17:40:00,44,,
MSM98,244,24404,4,GeoB24404-4,04-Apr,B11-2,CTD+RO,55.39815,4.485116667,09/01/2021,18:05:00,44,,
